User_ID,Product_ID,Product_Category_1,Purchase
1000171,P00100442,2,16018
1000172,P00346542,10,14070
1000173,P00084642,13,759
1000173,P00279142,7,16590
1000173,P00028842,6,20537
1000173,P00256542,6,12662
1000173,P00272042,8,9960
1000173,P00057642,1,15351
1000173,P00126142,8,10013
1000173,P00348542,1,11598
1000173,P00304442,1,11563
1000173,P00370242,5,7184
1000173,P00310242,7,12739
1000173,P00350542,8,6085
1000173,P00318942,8,5909
1000173,P00323742,8,9786
1000173,P00150142,8,10074
1000173,P00062742,8,8051
1000173,P00367042,8,8062
1000173,P00070042,1,7861
1000173,P00129642,5,5173
1000173,P00211942,8,9825
1000173,P00213742,8,10064
1000173,P00252842,8,9845
1000173,P00341342,1,19472
1000173,P00117342,1,11693
1000173,P00050242,8,8053
1000173,P00039942,8,6078
1000173,P00044342,8,5962
1000174,P00062842,1,15828
1000174,P00332242,1,15864
1000174,P00112542,1,15864
1000174,P00113342,1,19396
1000174,P00145042,1,11457
1000174,P00090942,1,11823
1000174,P00048142,1,15267
1000175,P00302742,8,9805
1000175,P00286842,5,8766
1000175,P00102342,8,7918
1000175,P00274942,8,9995
1000175,P00104542,8,8113
1000175,P00360042,8,9749
1000175,P00085542,5,6919
1000175,P00307642,5,1772
1000175,P00052842,10,23341
1000175,P00057542,3,10604
1000175,P00064042,3,10681
1000175,P00112142,1,19442
1000175,P00119142,3,8323
1000176,P00282842,5,5202
1000177,P00112142,1,19108
1000177,P00032842,8,9828
1000177,P00084442,13,776
1000177,P00112542,1,11595
1000178,P00102542,8,7900
1000178,P00273442,12,1381
1000178,P00281542,5,7187
1000178,P00367542,5,5457
1000179,P00253042,8,6147
1000179,P00105142,1,11687
1000180,P00317842,8,6086
1000180,P00337942,5,5444
1000181,P00274942,8,9820
1000181,P00021742,5,8614
1000181,P00034042,1,15825
1000181,P00113142,1,19050
1000181,P00346942,1,11763
1000181,P00221942,1,11639
1000181,P00035842,5,7090
1000181,P00000142,3,5396
1000181,P00284642,5,3454
1000181,P00313342,5,6906
1000181,P00288342,8,9979
1000181,P00115542,8,7938
1000181,P00003642,8,8141
1000182,P00370242,5,8576
1000182,P00000142,3,13301
1000182,P00289942,3,11048
1000182,P00161442,5,5359
1000182,P00321942,5,8862
1000182,P00028842,6,16234
1000183,P00100142,10,14334
1000183,P00039942,8,9941
1000183,P00057542,3,13275
1000183,P00313542,5,8690
1000183,P00117442,5,6916
1000183,P00120142,5,8788
1000183,P00129742,5,7142
1000184,P00068042,3,7954
1000184,P00339542,1,15466
1000184,P00003442,4,3427
1000184,P00189842,3,13601
1000185,P00182742,1,15327
1000185,P00147942,1,15780
1000185,P00020342,1,8200
1000186,P00111142,1,19452
1000186,P00172842,3,10834
1000186,P00262242,1,15614
1000187,P00317942,8,8127
1000187,P00158142,8,9776
1000187,P00002142,1,15560
1000187,P00247742,8,10055
1000187,P00092642,5,5232
1000187,P00051142,8,5832
1000187,P00005642,8,9912
1000187,P00102242,8,7801
1000187,P00283242,5,7031
1000187,P00017742,8,8053
1000187,P00309542,5,7039
1000187,P00247642,7,20771
1000187,P0009942,5,7052
1000187,P00155742,8,10075
1000187,P00250842,8,8000
1000187,P00152442,8,7876
1000187,P00234842,5,7036
1000187,P00283942,5,8897
1000187,P00211142,5,6911
1000187,P00023642,8,7879
1000187,P00161442,5,6907
1000188,P00255842,16,12379
1000188,P00307542,1,11916
1000188,P00250642,11,4678
1000188,P00284042,8,8022
1000190,P00238442,6,12235
1000190,P00125342,11,4508
1000190,P00367242,11,4686
1000190,P00059742,1,11823
1000191,P00158542,5,8861
1000192,P00208742,1,12001
1000192,P00270242,8,10012
1000192,P00111142,1,15294
1000192,P0095142,2,6727
1000192,P00023142,5,3713
1000192,P00151742,8,6015
1000192,P00061142,8,7918
1000192,P00159542,10,9565
1000192,P00127842,1,11428
1000192,P00025442,1,15223
1000192,P00127342,1,8108
1000192,P00153742,8,6003
1000192,P00117742,8,5849
1000192,P00143342,1,4004
1000192,P00277542,1,4135
1000192,P00324942,5,5354
1000193,P00092242,5,5311
1000193,P00085242,8,10018
1000193,P00119342,10,19149
1000193,P00150342,8,9862
1000193,P00115942,8,7922
1000193,P00355942,8,7880
1000193,P00013342,7,12662
1000193,P00089542,5,5447
1000193,P00107642,5,5362
1000194,P00085242,8,8104
1000194,P00322342,5,7160
1000195,P00031042,8,9761
1000195,P00267142,8,9985
1000195,P00021842,5,8859
1000195,P00019142,11,6090
1000195,P00182242,1,15545
1000195,P00104542,8,9865
1000195,P00143342,1,4163
1000195,P00050342,5,6916
1000195,P0099742,3,8182
1000195,P00212342,8,9992
1000195,P00277542,1,11896
1000195,P00153642,8,7784
1000195,P00244042,1,11594
1000195,P00049442,1,15310
1000195,P00068942,5,5392
1000195,P00029842,8,10004
1000195,P00226442,11,1761
1000195,P00089242,2,12890
1000195,P00037142,1,19482
1000195,P00322742,8,6199
1000195,P00168742,1,11817
1000195,P00136442,14,7670
1000195,P00324942,5,6875
1000195,P00256642,5,5401
1000195,P00158242,6,20060
1000195,P00357942,8,9862
1000195,P00003642,8,7971
1000195,P00183142,15,21224
1000195,P00241642,1,12096
1000195,P00042842,5,7178
1000195,P00330042,5,6988
1000195,P00038342,2,16477
1000195,P00270242,8,7767
1000195,P00287542,8,8120
1000195,P00279642,7,16500
1000196,P00110542,8,8072
1000196,P00034842,5,7057
1000196,P00370242,5,5411
1000196,P00059442,6,19899
1000196,P00265242,5,8767
1000197,P0099342,5,7041
1000198,P00046742,1,15165
1000198,P00021742,5,8568
1000198,P00250542,4,2738
1000198,P00351142,1,15695
1000198,P00313342,5,5344
1000198,P00316742,4,2863
1000198,P00282642,5,5347
1000198,P00190142,3,10585
1000198,P00196142,3,10680
1000198,P00187442,2,9823
1000198,P00128242,5,8767
1000198,P00303142,5,6909
1000198,P00025442,1,19296
1000198,P0097242,1,19659
1000198,P00274142,1,15883
1000198,P00277842,1,11692
1000198,P00184442,1,7839
1000198,P0095342,2,13096
1000198,P00071442,15,16854
1000199,P00118142,8,6134
1000199,P00130742,1,7706
1000199,P00048442,5,5211
1000199,P00182742,1,7924
1000199,P00128342,5,1941
1000199,P00114942,1,11840
1000199,P00102642,4,3466
1000199,P00144642,1,11988
1000199,P00153742,8,8121
1000199,P00021342,5,5365
1000199,P00226142,8,2229
1000199,P00164342,5,5388
1000199,P00041142,8,2141
1000199,P00303442,1,4161
1000199,P00222942,1,15682
1000199,P00041042,1,15793
1000200,P00240142,5,5208
1000201,P00051442,8,9891
1000201,P00126142,8,7845
1000201,P00171542,2,9687
1000201,P00059442,6,16604
1000201,P00177942,5,8743
1000202,P00117442,5,7013
1000202,P00220442,5,8796
1000202,P00227742,5,1943
1000202,P00354342,5,5268
1000202,P00223642,11,6005
1000202,P00179642,11,4421
1000202,P00059442,6,20556
1000202,P00163142,6,12270
1000202,P00093642,6,12039
1000202,P00307642,5,8595
1000202,P00277542,1,7784
1000202,P00111142,1,15180
1000202,P00321742,5,5471
1000202,P00303742,8,7765
1000202,P00022942,5,7140
1000202,P00145442,8,9979
1000202,P00272242,8,8051
1000202,P00075742,8,7928
1000202,P00224142,8,8010
1000202,P00027642,8,5823
1000202,P00265542,5,6882
1000202,P00041742,8,6071
1000202,P00046142,1,15416
1000202,P00127242,1,15548
1000202,P00244042,1,11897
1000202,P00053542,1,7623
1000202,P00240142,5,3491
1000202,P00212942,5,7065
1000202,P00227842,2,12900
1000202,P00137242,5,5384
1000202,P00207242,5,5264
1000202,P00328342,5,6966
1000202,P00055142,5,3469
1000203,P00297042,8,4104
1000203,P00289242,1,15703
1000203,P00223942,5,6887
1000204,P00370242,5,8781
1000204,P00230842,8,8021
1000204,P00193242,6,8230
1000204,P00326842,5,5270
1000204,P00042142,1,15718
1000204,P00050742,5,3603
1000204,P00144242,5,7064
1000204,P00266542,2,12957
1000204,P00352842,2,13242
1000204,P00242742,1,19647
1000204,P00117942,5,6913
1000204,P00258742,5,7016
1000204,P00282642,5,6992
1000204,P00003242,8,8016
1000204,P00015642,8,9964
1000204,P00120842,8,8023
1000205,P00112542,1,15735
1000205,P00304442,1,19026
1000205,P00114042,5,8616
1000205,P00357242,5,8811
1000205,P00118542,5,7010
1000205,P00319342,5,3442
1000205,P00118442,1,19626
1000205,P00313442,5,5256
1000205,P00031042,8,9935
1000206,P00285842,5,1961
1000206,P00161142,11,3195
1000208,P00010742,1,15372
1000208,P00200642,10,18781
1000208,P00213242,5,8851
1000208,P00173342,1,11843
1000208,P00343042,5,6975
1000208,P00326242,2,6447
1000209,P00196742,8,7847
1000210,P00063342,1,3829
1000210,P00016542,1,19332
1000210,P00129342,1,7582
1000211,P00332242,1,19461
1000211,P00135742,6,3988
1000211,P00142142,1,15486
1000212,P00025542,8,3937
1000212,P00128742,1,15174
1000212,P00087442,5,7121
1000212,P00335242,5,5306
1000212,P00048742,5,7157
1000214,P00334242,1,11915
1000214,P00351142,1,11417
1000214,P00212742,5,6897
1000214,P00150542,5,6866
1000214,P00247042,5,3503
1000214,P00161242,1,7827
1000215,P00351342,1,15634
1000215,P00000142,3,10620
1000216,P00152742,5,8779
1000216,P00295942,2,6949
1000216,P00205442,5,7048
1000216,P00033342,5,5161
1000216,P00101242,5,3756
1000216,P00150542,5,6979
1000216,P00205242,5,8678
1000216,P00302042,5,5258
1000216,P00362442,5,7036
1000216,P00335242,5,8873
1000216,P00206642,5,6889
1000216,P00045342,1,15893
1000216,P00260142,5,6958
1000216,P00129342,1,15714
1000216,P00088542,5,7169
1000216,P00085542,5,7121
1000216,P00214742,5,5415
1000216,P00344842,5,5443
1000216,P00110942,1,19234
1000216,P00086442,8,9748
1000216,P00111042,15,17204
1000216,P00119642,1,15555
1000216,P00362542,8,8128
1000216,P00120042,1,15601
1000216,P00274042,1,11539
1000216,P00246942,17,10322
1000216,P00277642,2,3406
1000216,P00032842,8,4212
1000216,P00331642,12,396
1000216,P00297942,8,9786
1000216,P00102542,8,5926
1000216,P00191742,4,1400
1000216,P00303042,5,3657
1000216,P00281942,15,12953
1000216,P00295242,8,7764
1000216,P00150342,8,2000
1000216,P00289242,1,15490
1000217,P00334242,1,15222
1000218,P00295842,5,1796
1000218,P00178042,8,5892
1000218,P00366542,5,5406
1000219,P00351342,1,12108
1000219,P00361842,15,17189
1000220,P00366542,5,7056
1000220,P00334242,1,15828
1000220,P00184142,8,9760
1000221,P00326742,11,5957
1000222,P00114342,1,15204
1000222,P00249042,7,16626
1000222,P00265242,5,6944
1000223,P00145042,1,15851
1000223,P00242742,1,11978
1000223,P00136342,4,2098
1000223,P00331942,5,7069
1000223,P00102042,5,6854
1000223,P00218842,5,6970
1000223,P00057742,2,6472
1000223,P00102942,1,19303
1000223,P00058042,8,10042
1000225,P00022642,5,5169
1000225,P00268442,8,10051
1000225,P00242742,1,4293
1000225,P00139942,5,5152
1000225,P00248142,5,5358
1000225,P00114642,5,6957
1000225,P00148642,6,19991
1000225,P00255742,3,8182
1000225,P00004742,6,19995
1000225,P00101942,8,9804
1000225,P00106942,8,8086
1000225,P00112542,1,15230
1000225,P00121342,1,15826
1000225,P00111842,8,7989
1000225,P00304142,5,5299
1000225,P00249842,8,7839
1000225,P00008542,2,6409
1000225,P00323442,5,3701
1000225,P00129442,5,6983
1000225,P00303742,8,7979
1000225,P00021042,8,6149
1000227,P00278642,5,7094
1000227,P00250842,8,7888
1000228,P00256642,5,3687
1000229,P00367042,8,8114
1000229,P00166242,8,10049
1000229,P00307342,8,6197
1000229,P00335542,8,5914
1000229,P00363742,5,3472
1000229,P00225042,8,8070
1000229,P00129542,8,7774
1000229,P00002642,8,7929
1000229,P00156742,5,5325
1000229,P00110742,1,19273
1000229,P00057642,1,4095
1000230,P00351342,1,15797
1000230,P00312742,15,16889
1000230,P00216342,3,11015
1000230,P00234542,5,6986
1000230,P00140742,1,15914
1000230,P00173842,1,19190
1000230,P00105142,1,19228
1000230,P00277642,2,13077
1000230,P00313542,5,8791
1000231,P00270942,1,11516
1000231,P00201342,1,19474
1000231,P00205942,5,8787
1000231,P00327342,16,20878
1000232,P00328142,8,4253
1000232,P00089142,5,7131
1000232,P00216342,3,10901
1000232,P00127942,1,11970
1000233,P00194542,8,9905
1000233,P0096442,4,3466
1000234,P00288542,8,7933
1000234,P00024742,8,8036
1000235,P00053642,7,20273
1000235,P00173342,1,19648
1000235,P00280742,6,19976
1000235,P00101842,6,20261
1000235,P00138542,5,8685
1000235,P00011342,6,16605
1000235,P00002942,2,12992
1000235,P00116142,10,23826
1000235,P00024142,8,9719
1000235,P00258442,5,8873
1000235,P00246342,11,7537
1000235,P00331342,8,8073
1000235,P00360742,5,8843
1000235,P00120442,8,7860
1000235,P00289342,5,6873
1000235,P00150542,5,6997
1000235,P00196042,4,2811
1000235,P00276142,12,1386
1000235,P00176942,5,7119
1000236,P00112142,1,19133
1000236,P00044442,1,15860
1000237,P00102342,8,2105
1000237,P00255842,16,20742
1000237,P00338442,1,19619
1000237,P00145042,1,15916
1000237,P00117942,5,8759
1000237,P00139942,5,5320
1000237,P00045342,1,11661
1000237,P00145842,4,1460
1000238,P00216542,8,9929
1000238,P00350042,6,12084
1000238,P00355942,8,9933
1000238,P00295542,8,7973
1000238,P00114342,1,15524
1000238,P00118142,8,7842
1000238,P00091142,8,7765
1000238,P00026542,8,6041
1000238,P00242042,8,7822
1000238,P00205442,5,7156
1000238,P00184342,8,8039
1000238,P00049542,8,7867
1000238,P00155642,8,9871
1000238,P00347342,8,5953
1000239,P00112442,6,20072
1000239,P00106742,3,10967
1000239,P00120842,8,9969
1000239,P00007142,5,7138
1000239,P00365242,5,5453
1000240,P00106742,3,10819
1000240,P00221442,1,15505
1000240,P00128742,1,11471
1000240,P00192042,5,3753
1000242,P00167942,1,15896
1000242,P00073842,1,15525
1000242,P00147742,1,11868
1000242,P00127442,1,18994
1000242,P00003942,5,5453
1000242,P00127642,1,19649
1000242,P00187442,2,6587
1000242,P00201442,1,11764
1000242,P00212242,8,7880
1000242,P00370342,8,9915
1000242,P00278942,1,15288
1000243,P00100842,5,6903
1000243,P00116842,2,13056
1000244,P00351342,1,15624
1000244,P00014642,8,7992
1000244,P00258742,5,8609
1000244,P00285642,2,9920
1000245,P00112542,1,15172
1000245,P00145442,8,5877
1000245,P00233342,1,11638
1000245,P00246042,15,12707
1000245,P00204342,15,13156
1000245,P00025042,5,1779
1000245,P00066542,1,4031
1000245,P00114342,1,15319
1000245,P00177342,8,6026
1000245,P00285442,8,5855
1000245,P00089442,8,8065
1000245,P00176042,8,5871
1000245,P00029242,8,6168
1000245,P00322942,2,9791
1000245,P00154642,8,7791
1000245,P00121142,8,4112
1000245,P00266042,8,8006
1000245,P00177642,8,2277
1000245,P00212242,8,7810
1000245,P00281642,1,11488
1000245,P00321742,5,5289
1000245,P00178042,8,4147
1000245,P00282442,5,5365
1000245,P00100842,5,5145
1000245,P00190042,3,10791
1000245,P00042742,5,3539
1000245,P00001242,5,1897
1000245,P00136342,4,1398
1000245,P00182742,1,11556
1000245,P00198742,1,8109
1000245,P00339942,1,11519
1000245,P00063342,1,11766
1000245,P00346542,10,9314
1000245,P00100442,2,12815
1000245,P00029542,1,3956
1000245,P0098342,1,11829
1000245,P00244342,11,4623
1000245,P00280642,11,4608
1000245,P00244442,11,4688
1000245,P00105442,11,3113
1000245,P00232342,11,2966
1000245,P00194142,11,3210
1000245,P00313942,17,5511
1000245,P00272242,8,6103
1000245,P00084342,13,563
1000246,P00271142,5,8731
1000249,P00138542,5,8671
1000249,P00198642,8,6099
1000249,P00161442,5,8712
1000249,P00250242,5,8757
1000250,P00115842,16,16500
1000250,P00327842,8,9974
1000251,P00117542,18,3150
1000251,P00128142,1,11763
1000252,P00338542,1,15782
1000252,P00144642,1,7723
1000252,P00073842,1,11407
1000252,P00021142,5,8756
1000253,P00043542,8,5920
1000254,P00113242,1,15837
1000255,P00102842,8,6019
1000255,P00041842,6,16559
1000255,P00260042,5,7165
1000255,P00118542,5,7102
1000255,P00242642,7,8475
1000255,P00117442,5,8608
1000255,P00057342,4,3542
1000255,P00104842,8,8076
1000255,P00231942,11,6133
1000255,P00174142,3,10643
1000255,P00161542,2,13132
1000255,P00025442,1,19653
1000255,P00057642,1,15866
1000255,P00260442,1,15482
1000255,P00111142,1,15692
1000255,P00016842,1,11489
1000256,P00255942,1,11964
1000256,P00004242,1,15818
1000257,P00161542,2,10084
1000257,P00004742,6,20341
1000257,P00046142,1,19200
1000257,P00010242,5,8643
1000258,P00268342,5,5227
1000258,P00293242,8,7766
1000258,P00044142,8,8129
1000259,P00002542,8,7923
1000259,P00046742,1,12044
1000259,P00144642,1,15383
1000259,P00106742,3,10692
1000259,P00052842,10,18886
1000259,P00111142,1,15464
1000259,P00184142,8,7757
1000260,P00167942,1,8335
1000260,P00274042,1,12019
1000260,P00223542,1,8210
1000260,P00057942,1,15172
1000260,P00046742,1,11446
1000260,P00243942,1,8159
1000260,P00346342,1,15436
1000260,P00122442,1,7660
1000260,P00298942,1,19160
1000260,P00016742,1,11766
1000260,P00042542,1,7764
1000260,P00078842,1,11757
1000261,P00111842,8,9980
1000261,P00111042,15,20800
1000261,P00084842,8,8132
1000261,P00014542,8,7948
1000261,P00214442,8,6179
1000261,P00313542,5,7002
1000261,P00121142,8,7769
1000261,P00216742,5,7128
1000261,P00050242,8,10060
1000261,P00348242,8,8037
1000261,P00006142,8,4148
1000261,P00233442,1,12102
1000261,P00024342,8,5822
1000261,P00024242,5,7016
1000261,P00093342,1,8270
1000261,P00214342,5,7174
1000262,P00025442,1,18952
1000262,P00345842,2,9892
1000262,P00333642,11,3164
1000262,P00345742,1,15300
1000262,P00155442,1,11927
1000262,P00277542,1,11427
1000262,P00035842,5,5379
1000262,P00364442,1,8133
1000263,P00221442,1,15581
1000263,P00154042,1,8155
1000263,P00199442,5,5269
1000263,P00145442,8,5817
1000263,P00245642,5,5279
1000264,P00115942,8,5896
1000264,P00346042,6,12430
1000264,P00085942,2,13143
1000264,P00282242,5,5166
1000264,P00034042,1,11904
1000264,P00180342,11,1714
1000264,P00100442,2,12994
1000264,P00015342,2,10048
1000264,P00113642,8,7778
1000264,P00049542,8,6032
1000264,P00001042,1,11376
1000264,P00327842,8,7771
1000265,P00135742,6,16614
1000265,P00273442,12,1765
1000266,P00110842,1,19017
1000266,P00083942,12,1775
1000266,P00083842,5,8713
1000266,P00117842,5,8709
1000267,P00051442,8,9978
1000267,P00156442,8,8020
1000267,P00318742,1,11468
1000267,P00303242,5,3490
1000267,P00148042,8,2326
1000267,P00053042,5,5220
1000267,P00161442,5,5224
1000268,P00044442,1,15515
1000268,P00035842,5,5252
1000268,P00129542,8,8048
1000268,P00057442,5,8778
1000268,P00139942,5,3706
1000268,P00250342,16,8272
1000268,P00252042,5,6918
1000268,P00004642,8,8124
1000268,P00158042,8,7999
1000268,P00143342,1,11845
1000268,P00110942,1,15375
1000268,P00115142,1,15465
1000268,P00259142,5,3542
1000268,P00282042,5,5447
1000269,P00047942,5,6977
1000269,P00131542,8,4074
1000270,P00264242,8,5841
1000270,P00343442,12,1739
1000270,P00025442,1,15887
1000271,P00110842,1,19416
1000271,P00220442,5,6920
1000271,P00254642,5,6882
1000271,P00303242,5,8674
1000271,P00031042,8,7813
1000271,P00172842,3,8184
1000271,P00030942,4,2863
1000271,P00320842,1,11571
1000271,P00083942,12,1719
1000271,P00295942,2,12821
1000271,P00048142,1,11468
1000271,P00129342,1,11771
1000271,P00022542,5,7024
1000271,P00074242,5,3643
1000271,P00018142,5,3555
1000272,P00229942,5,5405
1000272,P00355642,16,16630
1000272,P00118442,1,11893
1000272,P00142942,1,15216
1000272,P00035342,2,13039
1000272,P00161542,2,6396
1000272,P00171542,2,6369
1000272,P00017542,5,8716
1000272,P00217942,5,8737
1000272,P00195442,5,8679
1000272,P00350342,1,7708
1000272,P00346042,6,12305
1000272,P00072542,5,1748
1000272,P00113942,8,9876
1000272,P00178242,8,9862
1000272,P00205942,5,5441
1000272,P00126142,8,10034
1000272,P00216142,1,11784
1000272,P00352142,1,7738
1000272,P00352642,1,7830
1000272,P00145642,1,15513
1000273,P00100942,5,8793
1000273,P00268442,8,10032
1000273,P00035542,3,11052
1000273,P00013742,5,7124
1000274,P00105042,5,3549
1000274,P00021742,5,8874
1000274,P00305042,11,4547
1000275,P00327342,16,16133
1000275,P00181542,11,7577
1000276,P00014942,8,6109
1000278,P00125142,11,7531
1000278,P00367142,11,6169
1000278,P00368242,5,8654
1000278,P00243542,11,4542
1000278,P00342042,11,4680
1000278,P00179242,11,4626
1000278,P00129142,1,8023
1000279,P00359242,1,19052
1000280,P00003442,4,773
1000280,P00308342,5,5159
1000280,P00216042,5,7075
1000281,P00220342,5,5201
1000282,P00147942,1,15888
1000282,P00171342,13,580
1000284,P00195942,3,10950
1000284,P00251242,5,7111
1000284,P00115542,8,9858
1000284,P00219242,4,1500
1000284,P0095842,3,8218
1000284,P00256042,6,11997
1000284,P00201342,1,19647
1000284,P00124242,11,4458
1000284,P00078142,8,3887
1000284,P00265542,5,5433
1000284,P00236542,8,8070
1000284,P00353542,5,1983
1000284,P00319242,8,2187
1000284,P00015342,2,6595
1000284,P00127342,1,8011
1000284,P00174142,3,8035
1000284,P00311942,2,6652
1000284,P00197142,5,7055
1000284,P00312742,15,12608
1000284,P00065242,2,3570
1000284,P00194342,3,5383
1000284,P00136342,4,741
1000284,P00180142,11,1602
1000284,P00168342,11,1588
1000284,P00086442,8,9860
1000284,P00113342,1,15412
1000285,P00319342,5,8661
1000285,P00184442,1,3820
1000285,P00265342,7,21053
1000285,P00319042,5,7185
1000285,P00145042,1,11679
1000287,P00093242,8,7881
1000287,P00219842,5,7122
1000287,P00220442,5,7013
1000287,P00220342,5,5225
1000287,P00277642,2,9523
1000287,P00051642,8,8081
1000287,P00293342,8,5831
1000287,P00161942,5,6924
1000289,P00084442,13,925
1000289,P00044442,1,11802
1000289,P00113342,1,15403
1000289,P00120042,1,12111
1000291,P00115642,8,7886
1000291,P00153842,8,8125
1000291,P00130842,5,5470
1000292,P00332242,1,15662
1000292,P00145442,8,6101
1000293,P00155842,8,9800
1000293,P00049542,8,9773
1000293,P00211242,8,7764
1000293,P00271142,5,3444
1000293,P00346042,6,16303
1000293,P00221042,1,4002
1000293,P00008142,8,6089
1000293,P00079942,8,7889
1000293,P00350942,3,10685
1000293,P00320942,1,4375
1000293,P00319442,8,5935
1000293,P00052642,5,5432
1000293,P00235142,5,1981
1000293,P00115642,8,9824
1000293,P00255842,16,16875
1000295,P00280442,11,7631
1000295,P00173242,5,1906
1000295,P00350442,2,12705
1000295,P00304242,1,11535
1000295,P00112642,1,19158
1000295,P00233542,1,15558
1000295,P00051442,8,9807
1000295,P00059442,6,20347
1000296,P00269542,11,7636
1000296,P00370242,5,8818
1000296,P00249842,8,2230
1000296,P0095542,2,10102
1000296,P00265142,3,13290
1000297,P00112542,1,11697
1000297,P00220342,5,8718
1000298,P00328042,8,7797
1000299,P00102642,4,2744
1000299,P00279642,7,20407
1000299,P00110542,8,9701
1000299,P00025442,1,15288
1000299,P00074342,5,1762
1000300,P00135342,5,1871
1000300,P00282642,5,8663
1000300,P00105942,5,7169
1000300,P00308342,5,7005
1000300,P00089342,8,9832
1000300,P00114042,5,7187
1000300,P00319042,5,8611
1000300,P00316642,4,3429
1000300,P00101942,8,8104
1000300,P00114142,8,9852
1000300,P00212242,8,9728
1000300,P00205442,5,5185
1000300,P00264642,8,7942
1000300,P00157642,1,11581
1000300,P00127242,1,15547
1000300,P00070342,1,19507
1000301,P00035842,5,5406
1000301,P00265242,5,8628
1000301,P00026042,8,6170
1000301,P00237542,1,19705
1000301,P00101942,8,9973
1000301,P00073642,8,8092
1000301,P00316642,4,2820
1000301,P00331942,5,8707
1000301,P00033342,5,5415
1000301,P00268542,5,6876
1000301,P00077042,5,5337
1000302,P00243942,1,7751
1000302,P00085242,8,5932
1000302,P0098242,1,3875
1000302,P00145642,1,8103
1000302,P00251942,1,11533
1000302,P00136742,1,8226
1000302,P00102942,1,11686
1000302,P00001542,1,3945
1000302,P00277542,1,3838
1000302,P00187442,2,9918
1000302,P00222142,5,7039
1000302,P00221342,1,7907
1000302,P00003642,8,5820
1000302,P00029242,8,7863
1000302,P00154242,8,3906
1000302,P00213742,8,7952
1000302,P00050142,5,5200
1000302,P00130642,11,5901
1000302,P00150942,6,12109
1000302,P00024642,5,3648
1000302,P00329942,5,5468
1000302,P00362442,5,3490
1000302,P00074242,5,5266
1000302,P00019142,11,1584
1000302,P00171542,2,6364
1000302,P00192742,11,2949
1000302,P00138842,5,1814
1000302,P00128242,5,5298
1000302,P00185842,4,2088
1000302,P00111842,8,7934
1000302,P00005042,6,20352
1000302,P00209842,5,5410
1000302,P00115042,5,8748
1000302,P00323942,8,9741
1000302,P00111142,1,15675
1000302,P00277642,2,16504
1000302,P00120642,5,7032
1000303,P00005742,8,9764
1000303,P00032842,8,9794
1000303,P00117742,8,9702
1000303,P00044142,8,6151
1000303,P00001142,5,8698
1000303,P00220242,3,13716
1000303,P00048042,1,19508
1000303,P00223242,5,5182
1000303,P00018142,5,1922
1000303,P00221542,5,6985
1000304,P00273342,10,23139
1000305,P00181542,11,4616
1000305,P00117042,1,15392
1000305,P00180042,11,1708
1000306,P00028842,6,20656
1000306,P00237542,1,15247
1000306,P00216142,1,15586
1000306,P00365342,1,15305
1000306,P00000142,3,8297
1000306,P0097242,1,18975
1000306,P00146742,1,15742
1000306,P00350342,1,15864
1000306,P00335742,5,3664
1000307,P00192942,5,3761
1000307,P00110142,7,20571
1000307,P00101342,6,20460
1000307,P00089442,8,9852
1000307,P00119142,3,8036
1000307,P00114842,5,6894
1000307,P00268442,8,9815
1000307,P00044442,1,19177
1000308,P00366442,8,7923
1000308,P00135742,6,16617
1000308,P00348942,8,7835
1000308,P00129642,5,8874
1000308,P00270842,5,7188
1000308,P00071442,15,21264
1000308,P00274142,1,11899
1000308,P00339342,1,11528
1000308,P00085542,5,7100
1000308,P00358442,1,11874
1000308,P00213242,5,6879
1000308,P00129542,8,5842
1000308,P00031142,16,16712
1000308,P00289342,5,7181
1000308,P00194442,5,7061
1000308,P00050142,5,5233
1000308,P00118042,8,7949
1000308,P00331142,5,3718
1000308,P00156542,4,1454
1000309,P00110942,1,15773
1000309,P00142142,1,15223
1000309,P00345642,1,8242
1000309,P00028842,6,16449
1000309,P00129542,8,9773
1000310,P00033442,4,788
1000310,P00154442,8,8036
1000310,P00130742,1,11866
1000310,P00053042,5,5145
1000310,P00034442,1,12087
1000310,P0095142,2,13044
1000310,P00274642,4,756
1000310,P00351142,1,15463
1000311,P00112142,1,19170
1000311,P00062842,1,19361
1000312,P00313242,8,6185
1000312,P00279542,8,6161
1000313,P00203742,13,757
1000313,P00354442,5,8867
1000314,P00111842,8,10055
1000314,P00230842,8,10037
1000314,P00111442,8,9812
1000314,P00178142,8,6002
1000314,P00092142,8,8004
1000314,P00003642,8,4192
1000314,P00117542,18,2356
1000314,P00089442,8,9808
1000314,P00258742,5,6883
1000314,P00110142,7,16635
1000314,P00343442,12,1042
1000314,P00318342,14,11391
1000314,P00198042,11,7573
1000314,P00318942,8,9701
1000314,P00210942,5,3653
1000314,P00111142,1,8336
1000315,P00326842,5,1810
1000316,P00184942,1,19322
1000316,P00215442,15,17358
1000316,P00127542,1,19268
1000318,P00219842,5,7179
1000318,P00183442,1,15871
1000319,P00110542,8,9704
1000319,P00309242,5,8781
1000319,P00109942,8,7852
1000319,P00003642,8,9875
1000319,P00102342,8,9816
1000319,P00208042,8,3890
1000319,P00216742,5,6913
1000319,P00029742,5,5216
1000319,P00151742,8,4030
1000319,P00008842,1,11749
1000319,P00240442,6,8495
1000319,P00159842,1,8200
1000319,P00194142,11,4662
